N,sr,lr,sigma,IP,esr,kl,accuracy
1000,0.8,0.94,0.2,True,0.8000000000000007,2.380505330164924,0.3
1000,0.8,0.94,0.2,True,0.8000000000000022,2.2875192391781,0.31
1000,0.8,0.94,0.2,True,0.8000000000000029,2.1668779751240406,0.28
1000,0.8,0.94,0.2,True,0.7999999999999994,2.353443590544507,0.32
1000,0.8,0.94,0.2,True,0.7999999999999995,2.3464268329919626,0.295
1000,0.8,0.94,0.2,True,0.8000000000000007,2.332540404004928,0.285
1000,0.8,0.94,0.2,True,0.8,2.2947726976112848,0.305
1000,0.8,0.94,0.2,True,0.8000000000000054,2.1689482427672724,0.285
1000,0.8,0.94,0.2,True,0.8000000000000022,2.2209363956326107,0.295
1000,0.8,0.94,0.2,True,0.7999999999999979,2.626182513975029,0.305
1000,0.8,0.94,0.2,True,0.799999999999995,2.208694373691085,0.285
1000,0.8,0.94,0.2,True,0.7999999999999984,2.2041824630996985,0.32
1000,0.8,0.94,0.2,True,0.8000000000000023,2.2252186857894936,0.31
1000,0.8,0.94,0.2,True,0.7999999999999978,2.063070681604769,0.285
1000,0.8,0.94,0.2,True,0.8000000000000005,2.284692258392569,0.305
1000,0.8,0.94,0.2,True,0.7999999999999983,1.9947889796366283,0.295
1000,0.8,0.94,0.2,True,0.8000000000000019,2.3335624610399126,0.29
1000,0.8,0.94,0.2,True,0.7999999999999994,2.3523157421491194,0.27
1000,0.8,0.94,0.3,True,0.8000000000000014,1.383111912067196,0.325
1000,0.8,0.94,0.3,True,0.8000000000000045,1.2820795635644546,0.29
1000,0.8,0.94,0.3,True,0.7999999999999967,1.252530331502105,0.305
1000,0.8,0.94,0.3,True,0.8000000000000023,1.2470441553936211,0.3
1000,0.8,0.94,0.3,True,0.8000000000000022,1.3596233012765342,0.295
1000,0.8,0.94,0.3,True,0.800000000000001,1.3293902856577353,0.27
1000,0.8,0.94,0.3,True,0.8000000000000012,1.517911450453612,0.305
1000,0.8,0.94,0.3,True,0.8000000000000002,1.4104725113444396,0.305
1000,0.8,0.94,0.3,True,0.8000000000000024,1.3785988130884579,0.3
1000,0.8,0.94,0.3,True,0.8000000000000018,1.2927534944256749,0.285
1000,0.8,0.94,0.3,True,0.8000000000000023,1.3622053273377823,0.305
1000,0.8,0.94,0.3,True,0.8000000000000008,1.3564304606469593,0.3
1000,0.8,0.94,0.3,True,0.7999999999999954,1.3686290788307294,0.32
1000,0.8,0.94,0.3,True,0.8000000000000002,1.4192639129036149,0.33
1000,0.8,0.94,0.3,True,0.7999999999999984,1.39133750881339,0.295
1000,0.8,0.94,0.3,True,0.7999999999999992,1.3903720983815364,0.315
1000,0.8,0.94,0.3,True,0.7999999999999978,1.3411678797954023,0.295
1000,0.8,0.94,0.3,True,0.8000000000000019,1.4321137727110953,0.3
1000,0.8,0.94,0.3,True,0.7999999999999968,1.5173328253687974,0.305
1000,0.8,0.94,0.3,True,0.8000000000000016,1.4140149718161155,0.31
1000,0.8,0.94,0.3,True,0.7999999999999976,1.3725022728465914,0.29
1000,0.8,0.94,0.3,True,0.7999999999999976,1.3357013016642807,0.295
1000,0.8,0.94,0.3,True,0.8000000000000027,1.5331398315184266,0.31
1000,0.8,0.94,0.3,True,0.8000000000000014,1.4267379699102523,0.315
1000,0.8,0.94,0.3,True,0.7999999999999978,1.453585696731715,0.31
1200,0.8,0.94,0.1,True,0.8000000000000039,1.8048902581961546,0.315
1200,0.8,0.94,0.1,True,0.7999999999999982,3.1642704246197577,0.285
1200,0.8,0.94,0.1,True,0.800000000000002,3.1715726825682444,0.31
1200,0.8,0.94,0.1,True,0.8000000000000037,3.5149419927928647,0.295
1200,0.8,0.94,0.1,True,0.799999999999997,4.573696408554241,0.31
1200,0.8,0.94,0.1,True,0.8000000000000012,1.8346234646917938,0.28
1200,0.8,0.94,0.1,True,0.7999999999999983,1.8505968415008645,0.295
1200,0.8,0.94,0.1,True,0.7999999999999958,2.3302068817403243,0.305
1200,0.8,0.94,0.1,True,0.7999999999999997,3.322420978472266,0.245
1200,0.8,0.94,0.1,True,0.7999999999999998,2.4062215975030385,0.29
1200,0.8,0.94,0.1,True,0.8000000000000012,0.9516239134186935,0.295
1200,0.8,0.94,0.1,True,0.8000000000000024,1.8277346227928557,0.315
1200,0.8,0.94,0.1,True,0.8000000000000006,1.9970255226672204,0.33
1200,0.8,0.94,0.1,True,0.800000000000004,2.390655044675352,0.28
1200,0.8,0.94,0.1,True,0.7999999999999994,3.4170525008428583,0.3
1200,0.8,0.94,0.1,True,0.8000000000000023,1.737860023512952,0.32
1200,0.8,0.94,0.1,True,0.8,1.9641053064409717,0.275
1200,0.8,0.94,0.1,True,0.7999999999999966,1.925321001926584,0.29
1200,0.8,0.94,0.1,True,0.8000000000000003,2.4506956442837287,0.31
1200,0.8,0.94,0.1,True,0.8000000000000048,3.2510325860561036,0.325
1200,0.8,0.94,0.1,True,0.8000000000000016,2.3025262324563016,0.305
1200,0.8,0.94,0.1,True,0.7999999999999955,2.029146026548676,0.275
1200,0.8,0.94,0.1,True,0.7999999999999997,2.885424877418556,0.3
1200,0.8,0.94,0.1,True,0.8000000000000019,2.7203614160253577,0.315
1200,0.8,0.94,0.1,True,0.800000000000002,1.87702827489798,0.315
1200,0.8,0.94,0.2,True,0.7999999999999967,2.480095242087774,0.315
1200,0.8,0.94,0.2,True,0.799999999999998,2.5396115891952764,0.285
1200,0.8,0.94,0.2,True,0.8000000000000007,2.340619705222791,0.32
1200,0.8,0.94,0.2,True,0.8000000000000047,2.6314974620307074,0.285
1200,0.8,0.94,0.2,True,0.8000000000000018,2.3581260241377278,0.32
1200,0.8,0.94,0.2,True,0.800000000000002,2.503822559406005,0.305
1200,0.8,0.94,0.2,True,0.8000000000000013,2.490106230676532,0.32
1200,0.8,0.94,0.2,True,0.7999999999999969,2.3569495222634735,0.305
1200,0.8,0.94,0.2,True,0.8000000000000037,2.3123149481543512,0.285
1200,0.8,0.94,0.2,True,0.8000000000000019,2.2951327354666393,0.3
1200,0.8,0.94,0.2,True,0.8000000000000034,2.319616785952692,0.285
1200,0.8,0.94,0.2,True,0.8000000000000018,2.5645095589188305,0.295
1200,0.8,0.94,0.2,True,0.7999999999999985,2.2805201749579638,0.29
1200,0.8,0.94,0.2,True,0.8,2.502889626685616,0.285
1200,0.8,0.94,0.2,True,0.7999999999999983,2.6047684804563946,0.305
1200,0.8,0.94,0.2,True,0.8000000000000002,2.5023808692134666,0.315
1200,0.8,0.94,0.2,True,0.8000000000000014,2.301304035464433,0.32
1200,0.8,0.94,0.2,True,0.7999999999999988,2.5363988569932863,0.3
1200,0.8,0.94,0.2,True,0.8000000000000025,2.5511724168876486,0.315
1200,0.8,0.94,0.2,True,0.8000000000000053,2.59928558628974,0.3
1200,0.8,0.94,0.2,True,0.8000000000000012,2.294213739756662,0.345
1200,0.8,0.94,0.2,True,0.8000000000000016,2.5379340418394984,0.285
1200,0.8,0.94,0.2,True,0.7999999999999987,2.396646858870724,0.31
1200,0.8,0.94,0.2,True,0.8000000000000003,2.519741864026559,0.31
1200,0.8,0.94,0.2,True,0.8000000000000015,2.304065436071332,0.305
1200,0.8,0.94,0.3,True,0.8000000000000039,1.6548380314460096,0.3
1200,0.8,0.94,0.3,True,0.7999999999999992,1.505689337098359,0.285
1200,0.8,0.94,0.3,True,0.799999999999999,1.5934431179695112,0.3
1200,0.8,0.94,0.3,True,0.7999999999999972,1.523208255016762,0.29
1200,0.8,0.94,0.3,True,0.7999999999999983,1.501210974507233,0.35
1200,0.8,0.94,0.3,True,0.7999999999999992,1.5739852994465293,0.3
1200,0.8,0.94,0.3,True,0.7999999999999979,1.525246673736668,0.275
1200,0.8,0.94,0.3,True,0.8000000000000002,1.6064613600549125,0.295
1200,0.8,0.94,0.3,True,0.8000000000000003,1.3338845145409628,0.29
1200,0.8,0.94,0.3,True,0.8000000000000012,1.5767734545236347,0.3
1200,0.8,0.94,0.3,True,0.8000000000000003,1.4930734651282145,0.31
1200,0.8,0.94,0.3,True,0.8000000000000018,1.4546673616412114,0.32
1200,0.8,0.94,0.3,True,0.7999999999999959,1.559213552360814,0.32
1200,0.8,0.94,0.3,True,0.8000000000000003,1.6438658060599654,0.29
1200,0.8,0.94,0.3,True,0.7999999999999982,1.2441837160149327,0.32
1200,0.8,0.94,0.3,True,0.7999999999999999,1.5666692707205727,0.315
1200,0.8,0.94,0.3,True,0.8000000000000029,1.609797069363799,0.3
1200,0.8,0.94,0.3,True,0.8000000000000003,1.5032050728107949,0.29
1200,0.8,0.94,0.3,True,0.8000000000000002,1.4965501259187977,0.32
1200,0.8,0.94,0.3,True,0.8000000000000034,1.6348245725656299,0.295
1200,0.8,0.94,0.3,True,0.8,1.5743129080356222,0.32
1200,0.8,0.94,0.3,True,0.8000000000000003,1.4835453742131222,0.335
1200,0.8,0.94,0.3,True,0.8000000000000022,1.5268093259491777,0.305
1200,0.8,0.94,0.3,True,0.8000000000000005,1.5550758775077584,0.315
1200,0.8,0.94,0.3,True,0.8000000000000033,1.6433218330308361,0.325
800,0.8,0.97,0.1,True,0.8000000000000014,0.40844658355430097,0.3
800,0.8,0.97,0.1,True,0.8000000000000023,1.081201763456135,0.275
800,0.8,0.97,0.1,True,0.7999999999999977,1.1497625706849455,0.305
800,0.8,0.97,0.1,True,0.7999999999999949,0.5936137566371993,0.275
800,0.8,0.97,0.1,True,0.8000000000000008,0.41539970077724797,0.27
800,0.8,0.97,0.1,True,0.799999999999998,0.7877303814156362,0.26
800,0.8,0.97,0.1,True,0.8000000000000006,1.3229880688259104,0.285
800,0.8,0.97,0.1,True,0.800000000000003,0.8679758002734268,0.29
800,0.8,0.97,0.1,True,0.7999999999999978,0.8476861851415243,0.29
800,0.8,0.97,0.1,True,0.8000000000000003,0.5382791241649629,0.275
800,0.8,0.97,0.1,True,0.8000000000000008,0.6869745197142261,0.28
800,0.8,0.97,0.1,True,0.8000000000000005,0.7756250015220235,0.27
800,0.8,0.97,0.1,True,0.800000000000002,1.2404481538852656,0.285
800,0.8,0.97,0.1,True,0.7999999999999995,0.6883604308760793,0.27
800,0.8,0.97,0.1,True,0.8,1.2422536843350953,0.315
800,0.8,0.97,0.1,True,0.8000000000000038,0.8976970547497658,0.3
800,0.8,0.97,0.1,True,0.8000000000000005,1.0677630136174598,0.3
800,0.8,0.97,0.1,True,0.8000000000000005,1.1631498156872722,0.285
800,0.8,0.97,0.1,True,0.8000000000000015,0.6886894905943695,0.28
800,0.8,0.97,0.1,True,0.8,1.7154682787183522,0.28
800,0.8,0.97,0.1,True,0.7999999999999994,0.43946396783175523,0.305
800,0.8,0.97,0.1,True,0.7999999999999977,0.8491932332404486,0.26
800,0.8,0.97,0.1,True,0.8000000000000012,0.5874627320986685,0.25
800,0.8,0.97,0.1,True,0.8000000000000071,0.38311959987723787,0.29
800,0.8,0.97,0.1,True,0.7999999999999987,1.3294045875635903,0.29
800,0.8,0.97,0.2,True,0.799999999999996,2.0777804181521553,0.305
800,0.8,0.97,0.2,True,0.8000000000000007,1.747362710828457,0.26
800,0.8,0.97,0.2,True,0.7999999999999958,2.2043363705445644,0.265
800,0.8,0.97,0.2,True,0.7999999999999994,2.025542645876933,0.325
800,0.8,0.97,0.2,True,0.8000000000000032,1.9251444389003884,0.305
800,0.8,0.97,0.2,True,0.7999999999999979,1.944262456038859,0.305
800,0.8,0.97,0.2,True,0.7999999999999988,1.9005711824769929,0.29
800,0.8,0.97,0.2,True,0.7999999999999975,2.088877298105988,0.28
800,0.8,0.97,0.2,True,0.8000000000000018,2.1463931803250773,0.295
800,0.8,0.97,0.2,True,0.7999999999999978,2.0167011496162637,0.285
800,0.8,0.97,0.2,True,0.799999999999996,2.0813980185378065,0.275
800,0.8,0.97,0.2,True,0.8000000000000012,1.8631182064830991,0.245
800,0.8,0.97,0.2,True,0.7999999999999985,1.7082896478964025,0.285
800,0.8,0.97,0.2,True,0.8000000000000014,1.8253591510595848,0.285
800,0.8,0.97,0.2,True,0.7999999999999992,1.9272385743752638,0.26
800,0.8,0.97,0.2,True,0.8000000000000034,1.9680371598410284,0.295
800,0.8,0.97,0.2,True,0.8000000000000028,2.08533776233028,0.285
800,0.8,0.97,0.2,True,0.8,2.1933615830338944,0.265
800,0.8,0.97,0.2,True,0.8000000000000012,2.1353594931441444,0.3
800,0.8,0.97,0.2,True,0.7999999999999998,2.0902140887225964,0.29
800,0.8,0.97,0.2,True,0.799999999999999,2.19115595439298,0.275
800,0.8,0.97,0.2,True,0.7999999999999996,1.7100135821093891,0.275
800,0.8,0.97,0.2,True,0.8000000000000006,2.1483319284078233,0.26
800,0.8,0.97,0.2,True,0.8000000000000003,2.0792466209066873,0.28
800,0.8,0.97,0.2,True,0.799999999999996,1.8856050534980715,0.285
800,0.8,0.97,0.3,True,0.8000000000000028,1.2418788744643838,0.285
800,0.8,0.97,0.3,True,0.8000000000000016,1.3194303439473796,0.28
800,0.8,0.97,0.3,True,0.7999999999999993,1.470589044555799,0.29
800,0.8,0.97,0.3,True,0.800000000000004,1.255236954792456,0.295
800,0.8,0.97,0.3,True,0.7999999999999995,1.442032667142922,0.3
800,0.8,0.97,0.3,True,0.7999999999999999,1.2280523205105331,0.285
800,0.8,0.97,0.3,True,0.8000000000000005,1.2959713976951186,0.28
800,0.8,0.97,0.3,True,0.8000000000000005,1.4775601215449266,0.29
800,0.8,0.97,0.3,True,0.7999999999999989,1.2997698742053583,0.28
800,0.8,0.97,0.3,True,0.7999999999999969,1.3313837602028067,0.285
800,0.8,0.97,0.3,True,0.7999999999999982,1.3856828154251246,0.315
800,0.8,0.97,0.3,True,0.7999999999999983,1.2176139783588877,0.315
800,0.8,0.97,0.3,True,0.8000000000000036,1.152144693964814,0.32
800,0.8,0.97,0.3,True,0.8000000000000026,1.4571802398068503,0.28
800,0.8,0.97,0.3,True,0.7999999999999976,1.5340525525089923,0.255
800,0.8,0.97,0.3,True,0.7999999999999995,1.2606752198505418,0.27
800,0.8,0.97,0.3,True,0.8000000000000009,1.412629239741523,0.28
800,0.8,0.97,0.3,True,0.8000000000000009,1.2307068070536793,0.295
800,0.8,0.97,0.3,True,0.8000000000000008,1.3561588735980048,0.285
800,0.8,0.97,0.3,True,0.8000000000000016,1.3132066127423423,0.28
800,0.8,0.97,0.3,True,0.7999999999999989,1.2896837917494028,0.27
800,0.8,0.97,0.3,True,0.8000000000000009,1.3925384856175822,0.3
800,0.8,0.97,0.3,True,0.8000000000000012,1.2410106971864572,0.295
800,0.8,0.97,0.3,True,0.799999999999999,1.2377220449102118,0.28
800,0.8,0.97,0.3,True,0.7999999999999979,1.2622326393356424,0.285
1000,0.8,0.97,0.1,True,0.7999999999999992,1.259963506347599,0.31
1000,0.8,0.97,0.1,True,0.7999999999999988,1.58193333340115,0.285
1000,0.8,0.97,0.1,True,0.7999999999999965,2.8996815821108184,0.3
1000,0.8,0.97,0.1,True,0.7999999999999985,0.8170435207148452,0.295
1000,0.8,0.97,0.1,True,0.8000000000000013,3.248048174504803,0.3
1000,0.8,0.97,0.1,True,0.7999999999999996,2.0788606754700245,0.28
1000,0.8,0.97,0.1,True,0.7999999999999985,1.378463606021719,0.295
1000,0.8,0.97,0.1,True,0.8000000000000004,1.6993508272107727,0.3
1000,0.8,0.97,0.1,True,0.800000000000002,1.6514165698037089,0.295
1000,0.8,0.97,0.1,True,0.7999999999999967,2.014039578862299,0.315
1000,0.8,0.97,0.1,True,0.7999999999999974,0.6975042673669094,0.3
1000,0.8,0.97,0.1,True,0.8000000000000009,1.7089761094789888,0.285
1000,0.8,0.97,0.1,True,0.7999999999999983,2.302519897045084,0.29
1000,0.8,0.97,0.1,True,0.8,1.8322455295200912,0.32
1000,0.8,0.97,0.1,True,0.7999999999999988,4.687780128388576,0.29
1000,0.8,0.97,0.1,True,0.8000000000000027,1.2218095568772007,0.3
1000,0.8,0.97,0.1,True,0.8000000000000019,1.1469941240311166,0.31
1000,0.8,0.97,0.1,True,0.8000000000000004,2.065451471238532,0.275
1000,0.8,0.97,0.1,True,0.7999999999999996,2.5535959352327353,0.33
1000,0.8,0.97,0.1,True,0.7999999999999999,1.0184348329658486,0.275
1000,0.8,0.97,0.1,True,0.7999999999999996,1.8606471414100514,0.295
1000,0.8,0.97,0.1,True,0.7999999999999972,2.898703652029563,0.315
1000,0.8,0.97,0.1,True,0.7999999999999962,1.7137817270175058,0.285
1000,0.8,0.97,0.1,True,0.7999999999999985,1.7252173771106838,0.31
1000,0.8,0.97,0.1,True,0.8000000000000039,1.9756877859971351,0.32
1000,0.8,0.97,0.2,True,0.7999999999999998,2.410901026785417,0.29
1000,0.8,0.97,0.2,True,0.8000000000000008,2.378760153488676,0.33
1000,0.8,0.97,0.2,True,0.8000000000000006,2.3286101999122324,0.295
1000,0.8,0.97,0.2,True,0.8000000000000034,2.1609345895405925,0.28
1000,0.8,0.97,0.2,True,0.7999999999999969,2.300771590503393,0.275
1000,0.8,0.97,0.2,True,0.7999999999999972,2.210774890357698,0.26
1000,0.8,0.97,0.2,True,0.7999999999999978,2.459104973332509,0.285
1000,0.8,0.97,0.2,True,0.7999999999999999,2.3927061430288448,0.32
1000,0.8,0.97,0.2,True,0.800000000000003,2.267868699798755,0.27
1000,0.8,0.97,0.2,True,0.8000000000000014,2.42972584560945,0.3
1000,0.8,0.97,0.2,True,0.8000000000000017,2.3399399633700595,0.33
1000,0.8,0.97,0.2,True,0.8000000000000003,2.2574703424642637,0.31
1000,0.8,0.97,0.2,True,0.8000000000000054,2.4782149341065596,0.315
1000,0.8,0.97,0.2,True,0.7999999999999985,2.2489270421074066,0.27
1000,0.8,0.97,0.2,True,0.8000000000000022,2.338739675495941,0.29
1000,0.8,0.97,0.2,True,0.7999999999999998,2.2181613660244914,0.29
1000,0.8,0.97,0.2,True,0.7999999999999984,2.455372567116585,0.295
1000,0.8,0.97,0.2,True,0.7999999999999994,2.2068338903557163,0.28
1000,0.8,0.97,0.2,True,0.800000000000003,2.1040988135647543,0.31
1000,0.8,0.97,0.2,True,0.8000000000000008,2.174642361525624,0.3
1000,0.8,0.97,0.2,True,0.8000000000000038,2.2630344222225798,0.285
1000,0.8,0.97,0.2,True,0.7999999999999996,2.2257224707216983,0.305
1000,0.8,0.97,0.2,True,0.7999999999999998,2.3819599854094777,0.3
1000,0.8,0.97,0.2,True,0.7999999999999964,2.359450224222783,0.285
1000,0.8,0.97,0.2,True,0.8000000000000025,2.397826145493445,0.28
1000,0.8,0.97,0.3,True,0.7999999999999999,1.3881096427208712,0.28
1000,0.8,0.97,0.3,True,0.7999999999999996,1.5434326263856004,0.3
1000,0.8,0.97,0.3,True,0.7999999999999986,1.579535052624979,0.315
1000,0.8,0.97,0.3,True,0.7999999999999972,1.4542307441217583,0.3
1000,0.8,0.97,0.3,True,0.7999999999999993,1.4474769402057006,0.325
1000,0.8,0.97,0.3,True,0.7999999999999996,1.637982926454859,0.305
1000,0.8,0.97,0.3,True,0.7999999999999972,1.3257995727911696,0.305
1000,0.8,0.97,0.3,True,0.8000000000000003,1.5470614466456976,0.3
1000,0.8,0.97,0.3,True,0.8000000000000012,1.5263639256431265,0.3
1000,0.8,0.97,0.3,True,0.7999999999999988,1.541185130755369,0.31
1000,0.8,0.97,0.3,True,0.8000000000000023,1.416405366121876,0.35
1000,0.8,0.97,0.3,True,0.7999999999999976,1.532093428874036,0.285
1000,0.8,0.97,0.3,True,0.7999999999999995,1.396418197076223,0.295
1000,0.8,0.97,0.3,True,0.8000000000000005,1.4466799727223099,0.285
1000,0.8,0.97,0.3,True,0.7999999999999966,1.5712039333176813,0.28
1000,0.8,0.97,0.3,True,0.7999999999999983,1.3703775054500595,0.28
1000,0.8,0.97,0.3,True,0.7999999999999972,1.3345682304368176,0.31
1000,0.8,0.97,0.3,True,0.8000000000000008,1.4540692490049383,0.29
1000,0.8,0.97,0.3,True,0.8000000000000027,1.284936037534228,0.3
1000,0.8,0.97,0.3,True,0.8000000000000018,1.5887137755545935,0.305
1000,0.8,0.97,0.3,True,0.7999999999999947,1.5050852904526777,0.285
1000,0.8,0.97,0.3,True,0.7999999999999982,1.2800881397543684,0.33
1000,0.8,0.97,0.3,True,0.8000000000000005,1.3869498743862076,0.29
1000,0.8,0.97,0.3,True,0.7999999999999972,1.494319669789117,0.29
1000,0.8,0.97,0.3,True,0.8000000000000043,1.5481527178108891,0.31
1200,0.8,0.97,0.1,True,0.7999999999999998,2.606371173158091,0.325
1200,0.8,0.97,0.1,True,0.8000000000000026,1.7324335453901991,0.29
1200,0.8,0.97,0.1,True,0.799999999999999,1.478718571386557,0.32
1200,0.8,0.97,0.1,True,0.8000000000000028,2.2267282420030527,0.31
1200,0.8,0.97,0.1,True,0.8000000000000024,2.3507715395663373,0.3
1200,0.8,0.97,0.1,True,0.8000000000000023,4.01185611991532,0.265
1200,0.8,0.97,0.1,True,0.7999999999999987,2.7230124215367506,0.31
1200,0.8,0.97,0.1,True,0.799999999999999,2.135913456633083,0.305
1200,0.8,0.97,0.1,True,0.7999999999999994,2.638260908585549,0.32
1200,0.8,0.97,0.1,True,0.8000000000000016,4.1645868976727884,0.305
1200,0.8,0.97,0.1,True,0.799999999999998,2.9684105962221112,0.32
1200,0.8,0.97,0.1,True,0.8,4.3428083417109065,0.305
1200,0.8,0.97,0.1,True,0.8000000000000008,2.6249826518248778,0.295
1200,0.8,0.97,0.1,True,0.7999999999999996,5.08973385254514,0.315
1200,0.8,0.97,0.1,True,0.8000000000000016,5.759138021002947,0.29
1200,0.8,0.97,0.1,True,0.8000000000000004,1.7659971782162602,0.31
1200,0.8,0.97,0.1,True,0.8000000000000005,3.2034363723654744,0.305
1200,0.8,0.97,0.1,True,0.800000000000003,2.6956591764572786,0.28
1200,0.8,0.97,0.1,True,0.8000000000000014,1.6359230259400528,0.315
1200,0.8,0.97,0.1,True,0.8000000000000002,2.4294185822176733,0.29
1200,0.8,0.97,0.1,True,0.7999999999999998,1.2130888236553403,0.305
1200,0.8,0.97,0.1,True,0.8000000000000007,3.6227956641560173,0.315
1200,0.8,0.97,0.1,True,0.800000000000003,1.6398677213734776,0.305
1200,0.8,0.97,0.1,True,0.7999999999999987,3.6911495351259234,0.275
1200,0.8,0.97,0.1,True,0.7999999999999996,2.072550920527736,0.3
1200,0.8,0.97,0.2,True,0.8000000000000004,2.297520886751271,0.3
1200,0.8,0.97,0.2,True,0.7999999999999985,2.5685342596993745,0.315
1200,0.8,0.97,0.2,True,0.7999999999999963,2.691374101567739,0.31
1200,0.8,0.97,0.2,True,0.8000000000000028,2.4489351641355106,0.3
1200,0.8,0.97,0.2,True,0.7999999999999988,2.7782814674153933,0.275
1200,0.8,0.97,0.2,True,0.7999999999999992,2.5095600696608713,0.3
1200,0.8,0.97,0.2,True,0.8000000000000036,2.6837600603455645,0.315
1200,0.8,0.97,0.2,True,0.7999999999999997,2.4593304448080113,0.295
1200,0.8,0.97,0.2,True,0.7999999999999996,2.757111522864308,0.265
1200,0.8,0.97,0.2,True,0.7999999999999985,2.472595943577753,0.32
1200,0.8,0.97,0.2,True,0.8000000000000003,2.4887929046155306,0.3
1200,0.8,0.97,0.2,True,0.800000000000001,2.4478558472060308,0.3
1200,0.8,0.97,0.2,True,0.8,2.651473491145187,0.315
1200,0.8,0.97,0.2,True,0.7999999999999978,2.45806043890242,0.275
1200,0.8,0.97,0.2,True,0.799999999999998,2.603663055749361,0.305
1200,0.8,0.97,0.2,True,0.8000000000000002,2.369672454854511,0.34
1200,0.8,0.97,0.2,True,0.8000000000000023,2.6260834971441986,0.34
1200,0.8,0.97,0.2,True,0.7999999999999963,2.3077161226952123,0.3
1200,0.8,0.97,0.2,True,0.7999999999999995,2.5917942477617917,0.295
1200,0.8,0.97,0.2,True,0.8000000000000003,2.589390021371122,0.305
1200,0.8,0.97,0.2,True,0.800000000000004,2.544682578187479,0.29
1200,0.8,0.97,0.2,True,0.8000000000000006,2.4326259837649062,0.305
1200,0.8,0.97,0.2,True,0.8000000000000003,2.620565024258154,0.3
1200,0.8,0.97,0.2,True,0.7999999999999965,2.7365914321505063,0.3
1200,0.8,0.97,0.2,True,0.8000000000000013,2.5940615787398356,0.295
1200,0.8,0.97,0.3,True,0.8000000000000032,1.5603201370615536,0.3
1200,0.8,0.97,0.3,True,0.8,1.497696137806328,0.315
1200,0.8,0.97,0.3,True,0.8000000000000004,1.701032547114171,0.285
1200,0.8,0.97,0.3,True,0.7999999999999992,1.5011361684649764,0.3
1200,0.8,0.97,0.3,True,0.8000000000000013,1.6123703482804015,0.305
1200,0.8,0.97,0.3,True,0.8,1.5640336224997298,0.315
1200,0.8,0.97,0.3,True,0.8000000000000017,1.6039820832240914,0.31
1200,0.8,0.97,0.3,True,0.8000000000000026,1.5086846265595473,0.285
1200,0.8,0.97,0.3,True,0.7999999999999986,1.6107672829460098,0.3
1200,0.8,0.97,0.3,True,0.7999999999999976,1.5531407480461372,0.33
1200,0.8,0.97,0.3,True,0.7999999999999978,1.657386949397175,0.295
1200,0.8,0.97,0.3,True,0.8000000000000026,1.5924173114180202,0.3
1200,0.8,0.97,0.3,True,0.800000000000001,1.390520228034573,0.3
1200,0.8,0.97,0.3,True,0.7999999999999983,1.5726061125939168,0.3
1200,0.8,0.97,0.3,True,0.7999999999999988,1.6492685190795253,0.295
1200,0.8,0.97,0.3,True,0.8000000000000007,1.4559591850226754,0.33
1200,0.8,0.97,0.3,True,0.8000000000000018,1.5339101561261101,0.315
1200,0.8,0.97,0.3,True,0.7999999999999969,1.580727355715263,0.3
1200,0.8,0.97,0.3,True,0.7999999999999988,1.702338723141442,0.32
1200,0.8,0.97,0.3,True,0.8000000000000014,1.6594435685560613,0.3
1200,0.8,0.97,0.3,True,0.7999999999999998,1.6564996800763256,0.305
1200,0.8,0.97,0.3,True,0.799999999999998,1.5447746938154583,0.32
1200,0.8,0.97,0.3,True,0.8000000000000003,1.6122907836719453,0.275
1200,0.8,0.97,0.3,True,0.8000000000000007,1.6782088186497244,0.3
1200,0.8,0.97,0.3,True,0.7999999999999989,1.4731732855374897,0.3
800,0.8,1.0,0.1,True,0.8000000000000023,0.4094765978575006,0.28
800,0.8,1.0,0.1,True,0.8000000000000008,0.9654188021172007,0.265
800,0.8,1.0,0.1,True,0.8000000000000012,0.8093039556222317,0.275
800,0.8,1.0,0.1,True,0.7999999999999998,0.49733185150706044,0.275
800,0.8,1.0,0.1,True,0.7999999999999974,1.08323976022044,0.255
800,0.8,1.0,0.1,True,0.7999999999999974,0.931739702884981,0.265
800,0.8,1.0,0.1,True,0.8000000000000017,0.9718368965595356,0.295
800,0.8,1.0,0.1,True,0.8000000000000048,2.7405960794533915,0.26
800,0.8,1.0,0.1,True,0.7999999999999993,0.8621273862960249,0.28
800,0.8,1.0,0.1,True,0.799999999999998,0.8064960632848451,0.29
800,0.8,1.0,0.1,True,0.8000000000000018,1.955375735304782,0.275
800,0.8,1.0,0.1,True,0.800000000000004,0.5500756729716423,0.285
800,0.8,1.0,0.1,True,0.8000000000000024,0.5858494704316906,0.265
800,0.8,1.0,0.1,True,0.8000000000000023,0.6415640442248707,0.275
800,0.8,1.0,0.1,True,0.8000000000000003,0.6264001728709704,0.3
800,0.8,1.0,0.1,True,0.799999999999999,0.35979089664364555,0.29
800,0.8,1.0,0.1,True,0.7999999999999969,1.3943756959076703,0.29
800,0.8,1.0,0.1,True,0.8000000000000023,1.0478485093711023,0.285
800,0.8,1.0,0.1,True,0.800000000000004,1.2594254180514086,0.28
800,0.8,1.0,0.1,True,0.7999999999999992,0.888812427143338,0.27
800,0.8,1.0,0.1,True,0.7999999999999994,1.3382089182675994,0.255
800,0.8,1.0,0.1,True,0.799999999999998,0.848057263266732,0.29
800,0.8,1.0,0.1,True,0.799999999999998,1.4554000422710374,0.27
